"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"4115","Cgn__1","3","trans",133486787,6.37991907573215,"Significant_001","Cgn","3",94760069,94787725,NA,525071982,FALSE,0.0469748480018057
"4116","Msto1","3","cis",88549882,6.3783990075925,"Significant_001","Msto1","3",88909616,88913950,NA,480135077,FALSE,0.166993468662275
"4117","Wdr45","12","trans",91401098,6.37690394312355,"Significant_001","Wdr45","X",7721987,7728201,NA,1816320637,FALSE,-0.0578227933812016
"4118","Mtif3","5","cis",146735562,6.37449750800061,"Significant_001","Mtif3","5",146951573,146963855,NA,868868553,FALSE,-0.167585944222658
"4119","Asgr2","3","trans",135655581,6.37448416528008,"Significant_001","Asgr2","11",70092644,70106187,NA,527240776,FALSE,-0.100111727132829
"4120","Rbm26__1","14","trans",103815519,6.37398470398266,"Significant_001","Rbm26","14",105106751,105181039,NA,2083285719,FALSE,-0.0269435314364711
"4121","Srm","2","trans",160311798,6.37316658657844,"Significant_001","Srm","4",148591513,148594619,NA,362783769,FALSE,0.0374883178390989
"4122","Nagpa__1","16","cis",4545306,6.37242655881634,"Significant_001","Nagpa","16",5195280,5204032,NA,2226961435,FALSE,-0.152012300921158
"4123","Neu1","17","trans",28329167,6.37186173046446,"Significant_001","Neu1","17",34931253,34937297,NA,2355953064,FALSE,-0.0657365740806049
"4124","Macrod1","19","trans",3279808,6.37128895636024,"Significant_001","Macrod1","19",7056728,7198062,NA,2530593615,FALSE,-0.073550182347113
"4125","Capg","3","trans",102995754,6.37115956971057,"Significant_001","Capg","6",72538282,72562983,NA,494580949,FALSE,0.39958244579554
"4126","Rnf141","7","trans",113539373,6.36981071895703,"Significant_001","Rnf141","7",110799469,110844452,NA,1151243594,FALSE,-0.0481739056835334
"4127","Rnf141","7","cis",111779408,6.36981037646144,"Significant_001","Rnf141","7",110799469,110844452,NA,1149483629,FALSE,-0.0481739056835334
"4128","Adgre1__1","17","trans",59001108,6.36912244682352,"Significant_001","Adgre1","17",57358581,57483529,NA,2386625005,FALSE,0.183858692334303
"4129","Sh3bp2","5","cis",34499708,6.36709402237534,"Significant_001","Sh3bp2","5",34525784,34563639,NA,756632699,FALSE,0.0122501611863314
"4130","Sec63","3","trans",123368431,6.36685334205003,"Significant_001","Sec63","10",42761496,42832514,NA,514953626,FALSE,-0.00201670988187842
"4131","Rpl35","3","trans",123368431,6.36549339005127,"Significant_001","Rpl35","2",39001581,39005131,NA,514953626,FALSE,-0.10369542761979
"4132","Atp6v0d1","19","trans",4714090,6.36390916026927,"Significant_001","Atp6v0d1","8",105524461,105566064,NA,2532027897,FALSE,-0.0521182480623423
"4133","Cadm3","6","trans",115627548,6.35763032721178,"Significant_001","Cadm3","1",173331892,173368139,NA,996595223,FALSE,-0.105629928479736
"4134","Seh1l__1","18","trans",73573526,6.35728978194552,"Significant_001","Seh1l","18",67774876,67795487,NA,2503184694,FALSE,-0.133814837280819
"4135","B4galnt1","10","cis",127171629,6.35708288811106,"Significant_001","B4galnt1","10",127165156,127172340,NA,1585313632,FALSE,-0.00371002553287534
"4136","Eif4ebp1","8","cis",27143059,6.35638645937464,"Significant_001","Eif4ebp1","8",27260327,27275656,NA,1217288739,FALSE,0.0715347691262053
"4137","Necap2","4","trans",143128225,6.35385751724519,"Significant_001","Necap2","4",141066512,141078357,NA,701753100,FALSE,0.0192554557124519
"4138","Cnpy4","5","trans",130822944,6.35367691400619,"Significant_001","Cnpy4","5",138187535,138193894,NA,852955935,FALSE,-0.0761472160701943
"4139","Sgpl1","10","cis",61218440,6.34704779554824,"Significant_001","Sgpl1","10",61098642,61147684,NA,1519360443,FALSE,0.0357597093689174
"4140","4-Sep","4",NA,149648794,6.34647928941403,"Significant_001","4-Sep",NA,NA,NA,NA,708273669,FALSE,-0.0168573403489963
"4141","Lzic","4","cis",149898298,6.34470302903528,"Significant_001","Lzic","4",149485185,149503516,NA,708523173,FALSE,-0.0234392113910186
"4142","Psma3","2","trans",163046079,6.34436358595801,"Significant_001","Psma3","12",70969283,70995877,NA,365518050,FALSE,-0.0680270674789721
"4143","Apoa4","2","trans",101576033,6.34168598980766,"Significant_001","Apoa4","9",46240844,46243458,NA,304048004,FALSE,0.140221065132
"4144","Capg","18","trans",66465156,6.34044460571464,"Significant_001","Capg","6",72538282,72562983,NA,2496076324,FALSE,0.39958244579554
"4145","Dnajc4","19","trans",12627529,6.33992341191357,"Significant_001","Dnajc4","19",6987911,6992591,NA,2539941336,FALSE,-0.01786864517976
"4146","Anxa11","14","trans",30006078,6.33778260544215,"Significant_001","Anxa11","14",25842127,25886804,NA,2009476278,FALSE,-0.0498274904961668
"4147","Cth__1","3","trans",153205543,6.33713852765162,"Significant_001","Cth","3",157894248,157925081,NA,544790738,FALSE,-0.0225351518856589
"4148","H13__1","2","cis",151969731,6.33713626616244,"Significant_001","H13","2",152669422,152708668,NA,354441702,FALSE,-0.0452205328917658
"4149","Atp11c","2","trans",104471276,6.33561830617342,"Significant_001","Atp11c","X",60223283,60404853,NA,306943247,FALSE,-0.0958253402758747
"4150","Slc22a7","17","cis",46147599,6.33481575680109,"Significant_001","Slc22a7","17",46432185,46438477,NA,2373771496,FALSE,-0.0592068009501327
"4151","Myh10","2","trans",134786577,6.33260459986277,"Significant_001","Myh10","11",68691915,68816626,NA,337258548,FALSE,0.209168651755662
"4152","Glce","9","cis",62792272,6.3308499861261,"Significant_001","Glce","9",62057244,62122609,NA,1389339165,FALSE,-0.0895766621055453
"4153","Snap29__1","16","trans",21332227,6.32714892126618,"Significant_001","Snap29","16",17406000,17430826,NA,2243748356,FALSE,0.0293839664828112
"4154","Eif4b","3","trans",135436984,6.32674990880442,"Significant_001","Eif4b","15",102073773,102097173,NA,527022179,FALSE,-0.132997449248477
"4155","Slc13a3","2","trans",158857822,6.32456503827395,"Significant_001","Slc13a3","2",165405295,165473197,NA,361329793,FALSE,0.126120537614791
"4156","Oxct1","2","trans",124667214,6.32436588468259,"Significant_001","Oxct1","15",4026428,4155344,NA,327139185,FALSE,0.225267671994245
"4157","Mthfd1l","10","trans",7152939,6.32208398282567,"Significant_001","Mthfd1l","10",3972892,4167081,NA,1465294942,FALSE,0.245000188885951
"4158","Fam21__1","6",NA,116262497,6.3211060739652,"Significant_001","Fam21",NA,NA,NA,NA,997230172,FALSE,0.00799826057245803
"4159","Khdrbs1","3","trans",122931770,6.32080499036773,"Significant_001","Khdrbs1","4",129702380,129743878,NA,514516965,FALSE,-0.0690810970339608
"4160","Wrnip1","2","trans",170483433,6.31932778112907,"Significant_001","Wrnip1","13",32802030,32822610,NA,372955404,FALSE,-0.296421165484067
"4161","Ubr2","4","trans",154644608,6.31897607258458,"Significant_001","Ubr2","17",46928291,47010886,NA,713269483,FALSE,-0.0167303813003428
"4162","Gnaq","19","trans",26706097,6.31871393648378,"Significant_001","Gnaq","19",16132684,16388520,NA,2554019904,FALSE,-0.0959105079772602
"4163","Abcg8","17","trans",86657811,6.31755837418088,"Significant_001","Abcg8","17",84676302,84700333,NA,2414281708,FALSE,-0.181325734599162
"4164","Hnrnpa3__1","3","trans",116489640,6.31656480729547,"Significant_001","Hnrnpa3","2",75659105,75669407,NA,508074835,FALSE,0.0546479189943153
"4165","Mup3","4","cis",62699960,6.31650125068606,"Significant_001","Mup3","4",62083476,62087317,NA,621324835,FALSE,0.0188322588836068
"4166","unknow_173","1",NA,150451299,6.31400472292219,"Significant_001","unknow_173",NA,NA,NA,NA,150451299,FALSE,0.0948594149389378
"4167","Pdf","8","cis",107056650,6.31385586714115,"Significant_001","Pdf","8",107046289,107048614,NA,1297202330,FALSE,-0.110144027987417
"4168","Rps28","13","trans",54380379,6.3127348596614,"Significant_001","Rps28","17",33823036,33824562,NA,1906428940,FALSE,-0.0316700746955611
"4169","Ppp2r5c","2","trans",124667214,6.31063758938473,"Significant_001","Ppp2r5c","12",110447144,110583075,NA,327139185,FALSE,0.148998003992016
"4170","Lancl2","6","cis",56879122,6.31024988887713,"Significant_001","Lancl2","6",57702455,57739449,NA,937846797,FALSE,0.178123967929394
"4171","Prpf8","11","cis",76250432,6.30616025524523,"Significant_001","Prpf8","11",75486777,75509447,NA,1672087428,FALSE,-0.143565852253164
"4172","Ubr2__1","17","trans",49452222,6.30615149417518,"Significant_001","Ubr2","17",46928291,47010886,NA,2377076119,FALSE,-0.0167303813003428
"4173","Nhlrc2","19","trans",59075589,6.30281904215947,"Significant_001","Nhlrc2","19",56548250,56603503,NA,2586389396,FALSE,0.0523712151555396
"4174","Sgpl1","10","trans",69213339,6.30142151990509,"Significant_001","Sgpl1","10",61098642,61147684,NA,1527355342,FALSE,0.0357597093689174
"4175","Dnajb11","3","trans",117319991,6.29979375369235,"Significant_001","Dnajb11","16",22857845,22879634,NA,508905186,FALSE,-0.14677010210033
"4176","Eif4ebp1","8","trans",24438301,6.29764914111305,"Significant_001","Eif4ebp1","8",27260327,27275656,NA,1214583981,FALSE,0.0715347691262053
"4177","Mrps23__1","11","trans",99052509,6.29648082772515,"Significant_001","Mrps23","11",88194106,88211507,NA,1694889505,FALSE,-0.0422914697625866
"4178","Ssr4","3","trans",136881451,6.292137397538,"Significant_001","Ssr4","X",73787023,73790828,NA,528466646,FALSE,0.0468902614695983
"4179","Col18a1__1","10","trans",88909650,6.29132592220163,"Significant_001","Col18a1","10",77052178,77166530,NA,1547051653,FALSE,0.103358138162194
"4180","Mff","1","trans",105847596,6.29111283560369,"Significant_001","Mff","1",82724890,82752390,NA,105847596,FALSE,-0.146228610926942
"4181","Arrb1","9","trans",107620059,6.29018831395333,"Significant_001","Arrb1","7",99535147,99606772,NA,1434166952,FALSE,0.0274280415165674
"4182","Mgst2","3","cis",50914831,6.28828930248863,"Significant_001","Mgst2","3",51636912,51682675,NA,442500026,FALSE,0.137803189350963
"4183","Hyou1","2","trans",104471276,6.28716912135247,"Significant_001","Hyou1","9",44379490,44392369,NA,306943247,FALSE,-0.151239187413482
"4184","Rab3ip","10","cis",117081066,6.28626747613366,"Significant_001","Rab3ip","10",116905780,116950456,NA,1575223069,FALSE,-0.062335307882033
"4185","Fhl3","4","trans",134501420,6.28607268529154,"Significant_001","Fhl3","4",124695964,124708611,NA,693126295,FALSE,0.251773900040909
"4186","Abcc6__1","2","trans",153741385,6.28526114763167,"Significant_001","Abcc6","7",45974110,46030491,NA,356213356,FALSE,0.00725177905794646
"4187","Slc25a30","4","trans",11706059,6.28407163286723,"Significant_001","Slc25a30","14",75757534,75787037,NA,570330934,FALSE,-0.105882352941176
"4188","Slc25a46","18","cis",31774296,6.28310876736743,"Significant_001","Slc25a46","18",31580164,31610532,NA,2461385464,FALSE,-0.121542129244312
"4189","Sub1","15","cis",12118094,6.28255462623326,"Significant_001","Sub1","15",11981336,11996038,NA,2123490538,FALSE,-0.176746702644209
"4190","Stxbp2","3","trans",101864555,6.28024321284515,"Significant_001","Stxbp2","8",3630960,3643998,NA,493449750,FALSE,0.146067415730337
"4191","Adam11","11","cis",103403893,6.27996607769805,"Significant_001","Adam11","11",102761413,102780263,NA,1699240889,FALSE,0.0612446452600521
"4192","Prkca","2","trans",102058025,6.27890464511166,"Significant_001","Prkca","11",107933387,108343888,NA,304529996,FALSE,0.0617375817746429
"4193","Mast3","3","trans",107467913,6.27874593600516,"Significant_001","Mast3","8",70778117,70805048,NA,499053108,FALSE,-0.0713227722213602
"4194","Eef1akmt1","10","trans",93284862,6.27775773257799,"Significant_001","Eef1akmt1","14",57549595,57571582,NA,1551426865,FALSE,0.126427659252098
"4195","Msto1","3","trans",90465826,6.27611913028079,"Significant_001","Msto1","3",88909616,88913950,NA,482051021,FALSE,0.166993468662275
"4196","Pdia5__1","3","trans",116489640,6.27371582007028,"Significant_001","Pdia5","16",35397308,35490919,NA,508074835,FALSE,-0.0385438350196059
"4197","Prpf39","19","trans",4264863,6.27273601474984,"Significant_001","Prpf39","12",65036334,65063386,NA,2531578670,FALSE,-0.213573332957158
"4198","Emc10__1","7","trans",43300139,6.26920891255879,"Significant_001","Emc10","7",44489937,44496524,NA,1081004360,FALSE,-0.13551306645305
"4199","Gss","2","trans",146421729,6.2666120441871,"Significant_001","Gss","2",155563181,155592810,NA,348893700,FALSE,0.145898771001539
"4200","Zcchc11","4",NA,143128225,6.26579703879708,"Significant_001","Zcchc11",NA,NA,NA,NA,701753100,FALSE,0.0251476147997111
"4201","Aldoa","3","trans",123368431,6.26401379726365,"Significant_001","Aldoa","7",126795234,126800994,NA,514953626,FALSE,0.0385142399392879
"4202","Isoc2a","7","trans",6173898,6.26335691130739,"Significant_001","Isoc2a","7",4877053,4895717,NA,1043878119,FALSE,-0.20183260605294
"4203","Frmd8","19","cis",5455056,6.26088163353958,"Significant_001","Frmd8","19",5850974,5875269,NA,2532768863,FALSE,0.117620505297014
"4204","Nagpa__1","16","trans",4094263,6.25924748120266,"Significant_001","Nagpa","16",5195280,5204032,NA,2226510392,FALSE,-0.152012300921158
"4205","Ckap4","18","trans",69465407,6.25814574558835,"Significant_001","Ckap4","10",84526305,84533888,NA,2499076575,FALSE,0.279535612013147
"4206","Slco2b1","7","trans",63891679,6.2581235421991,"Significant_001","Slco2b1","7",99657804,99711340,NA,1101595900,FALSE,0.0314012047003061
"4207","Ap1g2","2","trans",80500698,6.25693163651383,"Significant_001","Ap1g2","14",55098835,55106593,NA,282972669,FALSE,0.176608818764322
"4208","Dlg1__2","16","cis",31684247,6.25626453010065,"Significant_001","Dlg1","16",31663443,31873356,NA,2254100376,FALSE,-0.110567700318317
"4209","Crip1","4","trans",149648794,6.25532616928949,"Significant_001","Crip1","12",113152012,113153879,NA,708273669,FALSE,0.162324196984017
"4210","Inhbc","3","trans",126840219,6.25386614351172,"Significant_001","Inhbc","10",127356322,127370548,NA,518425414,FALSE,-0.0018407600923212
"4211","Ces1g__1","8","cis",93326793,6.25259214175245,"Significant_001","Ces1g","8",93302369,93337209,NA,1283472473,FALSE,-0.00522095972904414
"4212","Ces1g__1","8","trans",91801872,6.2525921213735,"Significant_001","Ces1g","8",93302369,93337209,NA,1281947552,FALSE,-0.00522095972904414
"4213","Dus2","8","trans",117158026,6.25075815030451,"Significant_001","Dus2","8",106011478,106053840,NA,1307303706,FALSE,0.0629434750102273
"4214","Ddx59","1","trans",138080932,6.24907491891266,"Significant_001","Ddx59","1",136415271,136456192,NA,138080932,FALSE,-0.0684762754343486
"4215","Ugt1a1","1","cis",89107266,6.24894543055014,"Significant_001","Ugt1a1","1",88211959,88220002,NA,89107266,FALSE,-0.200075890127959
"4216","Gpr108","17","cis",57327866,6.24649155707662,"Significant_001","Gpr108","17",57234914,57248743,NA,2384951763,FALSE,0.022716577540107
"4217","Tagln2","2","trans",124667214,6.2457183704873,"Significant_001","Tagln2","1",172500246,172507375,NA,327139185,FALSE,0.239117144844741
"4218","Tmx1","12","trans",76406755,6.24539202483639,"Significant_001","Tmx1","12",70453154,70467624,NA,1801326294,FALSE,0.0693478536867497
"4219","Mthfd1l","10","cis",4455050,6.24416759488039,"Significant_001","Mthfd1l","10",3972892,4167081,NA,1462597053,FALSE,0.245000188885951
"4220","Sorbs3","14","trans",25502722,6.24370978536771,"Significant_001","Sorbs3","14",70180468,70212023,NA,2004972922,FALSE,-0.114107971617599
"4221","Paics","5","cis",77285996,6.24344881774595,"Significant_001","Paics","5",76951302,76967509,NA,799418987,FALSE,0.0591029505800676
"4222","Sars","3","cis",107696436,6.24239388203015,"Significant_001","Sars","3",108424864,108445259,NA,499281631,FALSE,0.052806880704935
"4223","9030617O03Rik","12",NA,85822231,6.23765539772011,"Significant_001","9030617O03Rik",NA,NA,NA,NA,1810741770,FALSE,0.0995495780368348
"4224","Tgfbi","2","trans",79672708,6.23686118664444,"Significant_001","Tgfbi","13",56609586,56639359,NA,282144679,FALSE,0.185249207721118
"4225","Trmt10c","3","trans",107467913,6.23661706724277,"Significant_001","Trmt10c","16",56033720,56037786,NA,499053108,FALSE,-0.211122119864241
"4226","Gprin3","6","trans",61820409,6.23491132698418,"Significant_001","Gprin3","6",59344500,59426306,NA,942788084,FALSE,0.111720105965105
"4227","Art4","6","cis",136809493,6.23400993055127,"Significant_001","Art4","6",136848451,136857600,NA,1017777168,FALSE,0.165173722298241
"4228","Tomm34","2","cis",163079580,6.23321716243817,"Significant_001","Tomm34","2",164053538,164071178,NA,365551551,FALSE,0.0337500263507389
"4229","Palm","18","trans",75697544,6.23308221372091,"Significant_001","Palm","10",79793572,79820915,NA,2505308712,FALSE,0.215199014485366
"4230","Ubr1","2","cis",120042044,6.23304196344797,"Significant_001","Ubr1","2",120860272,120970760,NA,322514015,FALSE,0.13748254313081
"4231","Mpdz","4","trans",47474203,6.23229601661144,"Significant_001","Mpdz","4",81278499,81442897,NA,606099078,FALSE,0.0923274414930384
"4232","Urah__1","7","trans",134724388,6.23126093706784,"Significant_001","Urah","7",140834958,140837971,NA,1172428609,FALSE,-0.0313598110143216
"4233","Dck","5","cis",89423956,6.23034225599476,"Significant_001","Dck","5",88765013,88783277,NA,811556947,FALSE,0.13158528310972
"4234","Erlin1","8","trans",26140820,6.22698958678735,"Significant_001","Erlin1","19",44034943,44070164,NA,1216286500,FALSE,-0.048787514668578
"4235","Mxra7","2","trans",124667214,6.21962533097653,"Significant_001","Mxra7","11",116803400,116828127,NA,327139185,FALSE,0.285006301063393
"4236","Tfg","13","trans",118382898,6.21904466045777,"Significant_001","Tfg","16",56690329,56717467,NA,1970431459,FALSE,0.0561797752808989
"4237","Gprin3","6","cis",58672077,6.21688394212497,"Significant_001","Gprin3","6",59344500,59426306,NA,939639752,FALSE,0.111720105965105
"4238","Nfu1","6","trans",48692028,6.21501252952124,"Significant_001","Nfu1","6",87009234,87028461,NA,929659703,FALSE,-0.163887542073346
"4239","Rabgap1l__1","1","cis",161169102,6.21272665333716,"Significant_001","Rabgap1l","1",160219174,160793476,NA,161169102,FALSE,0.0761754291921173
"4240","Cth__1","3","cis",157534254,6.21232617392668,"Significant_001","Cth","3",157894248,157925081,NA,549119449,FALSE,-0.0225351518856589
"4241","Rab3ip","10","trans",118168257,6.21171628785354,"Significant_001","Rab3ip","10",116905780,116950456,NA,1576310260,FALSE,-0.062335307882033
"4242","C8g__1","4","trans",101355196,6.21109074641402,"Significant_001","C8g","2",25498650,25501777,NA,659980071,FALSE,0.0776398170204693
"4243","Fads6","11","cis",114671825,6.20895147888175,"Significant_001","Fads6","11",115278626,115297731,NA,1710508821,FALSE,0.116238062322786
"4244","Atp5d","10","trans",85938999,6.20866474995822,"Significant_001","Atp5d","10",80138698,80145828,NA,1544081002,FALSE,-0.102880311430599
"4245","Eftud2","3","trans",123368431,6.20856229537521,"Significant_001","Eftud2","11",102838472,102880984,NA,514953626,FALSE,0.0288171680333917
"4246","Mvb12a","5","trans",124032227,6.207232097889,"Significant_001","Mvb12a","8",71542907,71548026,NA,846165218,FALSE,0.0145015446684253
"4247","Nhlrc2","19","cis",57486207,6.20600433379828,"Significant_001","Nhlrc2","19",56548250,56603503,NA,2584800014,FALSE,0.0523712151555396
"4248","Ctif","3","trans",141856489,6.20596926311779,"Significant_001","Ctif","18",75431205,75697696,NA,533441684,FALSE,0.0387930426441338
"4249","Fads6","11","trans",113652373,6.20500041141737,"Significant_001","Fads6","11",115278626,115297731,NA,1709489369,FALSE,0.116238062322786
"4250","Apobec1","6","trans",126101843,6.20340300595424,"Significant_001","Apobec1","6",122577792,122603024,"Apobec1",1007069518,TRUE,0.133591466307525
"4251","Aspg__1","12","trans",110023730,6.20199192888339,"Significant_001","Aspg","12",112106683,112127573,NA,1834943269,FALSE,-0.1121136103323
"4252","Myadm","18","trans",66465156,6.20167387583265,"Significant_001","Myadm","7",3289038,3299355,NA,2496076324,FALSE,0.238161068713059
"4253","Tubgcp2","8","trans",8661095,6.19981929082023,"Significant_001","Tubgcp2","7",139995955,140036674,NA,1198806775,FALSE,-0.0340250250391457
"4254","Plin2__3","3","trans",53017178,6.19769325366257,"Significant_001","Plin2","4",86626910,86670217,"Plin2__3",444602373,TRUE,0.124213869623571
"4255","Plod3","2","trans",102058025,6.19634304217819,"Significant_001","Plod3","5",136987019,136996646,NA,304529996,FALSE,0.0598400315986966
"4256","Ldlr__1","9","cis",21191591,6.19599705085138,"Significant_001","Ldlr","9",21723576,21749919,"Ldlr__1",1347738484,TRUE,0.00550203427704113
"4257","Bckdk","3","trans",107467913,6.19551874073003,"Significant_001","Bckdk","7",127904073,127909664,NA,499053108,FALSE,-0.186178391569919
"4258","Sorbs1__2","19","trans",39035539,6.19303354096404,"Significant_005","Sorbs1","19",40292040,40513955,NA,2566349346,FALSE,0.0683321812975215
"4259","Ccdc91","6","cis",147042836,6.19300504993115,"Significant_001","Ccdc91","6",147475871,147632613,NA,1028010511,FALSE,0.125322687581994
"4260","Rnf139","9","trans",77051922,6.19284964152477,"Significant_001","Rnf139","15",58889229,58902390,NA,1403598815,FALSE,-0.0723092776178801
"4261","Slc25a51__1","4","trans",40853602,6.1919386331857,"Significant_001","Slc25a51","4",45395923,45408917,NA,599478477,FALSE,-0.161104861892263
"4262","Gss","2","cis",155522021,6.19160538154329,"Significant_001","Gss","2",155563181,155592810,NA,357993992,FALSE,0.145898771001539
"4263","unknow_195","15",NA,98539341,6.19043958424955,"Significant_001","unknow_195",NA,NA,NA,NA,2209911785,FALSE,0.0199267063673843
"4264","Prps2","2","trans",157471584,6.19007336972114,"Significant_001","Prps2","X",167346320,167382872,NA,359943555,FALSE,0.0947572569934861
"4265","Jagn1","6","cis",113746969,6.18985490820813,"Significant_001","Jagn1","6",113442517,113448229,NA,994714644,FALSE,0.0408949202273978
"4266","Urad__1","5","cis",147312931,6.18453297086277,"Significant_001","Urad","5",147314984,147322440,NA,869445922,FALSE,-0.0744074597185038
"4267","Impa2","18","cis",66504360,6.18264485159162,"Significant_001","Impa2","18",67289247,67319216,NA,2496115528,FALSE,0.159952919356565
"4268","Pctp__1","11","trans",80473131,6.18164765330879,"Significant_001","Pctp","11",89982544,90002894,NA,1676310127,FALSE,-0.00940897049419932
"4269","Amdhd2","17","trans",25720910,6.17934595116454,"Significant_001","Amdhd2","17",24155833,24163733,NA,2353344807,FALSE,0.290919184040587
"4270","Mocs2__1","13","cis",113922333,6.17910011885714,"Significant_001","Mocs2","13",114818160,114829420,NA,1965970894,FALSE,-0.129357533851916
"4271","Macrod1","19","cis",7587244,6.17829926865026,"Significant_001","Macrod1","19",7056728,7198062,NA,2534901051,FALSE,-0.073550182347113
"4272","Prdx3","19","trans",59299778,6.17689631863326,"Significant_001","Prdx3","19",60864066,60874538,NA,2586613585,FALSE,-0.00560041036884008
"4273","Masp1__1","16","trans",24986002,6.17688567722841,"Significant_001","Masp1","16",23451785,23521240,NA,2247402131,FALSE,-0.0266376345617712
"4274","Trp53i11","2","trans",163420239,6.17602730900856,"Significant_001","Trp53i11","2",93187349,93201757,NA,365892210,FALSE,-0.105502969431082
"4275","Coa6","8","trans",125040450,6.17585402916231,"Significant_001","Coa6","8",126422501,126425435,NA,1315186130,FALSE,0.0411629448856663
"4276","Micall2","2","trans",124667214,6.17515527865845,"Significant_001","Micall2","5",139706692,139736333,NA,327139185,FALSE,0.206235928805063
"4277","Ece1","3","trans",102154103,6.17373390519701,"Significant_001","Ece1","4",137862237,137965229,NA,493739298,FALSE,-0.253875777624173
"4278","Man2a1","17","trans",65654418,6.17253235663495,"Significant_001","Man2a1","17",64600688,64755110,NA,2393278315,FALSE,0.0389639592160831
"4279","Frmd8","19","trans",4785509,6.17156678739521,"Significant_001","Frmd8","19",5850974,5875269,NA,2532099316,FALSE,0.117620505297014
"4280","Sars","3","trans",103067622,6.17114902199987,"Significant_001","Sars","3",108424864,108445259,NA,494652817,FALSE,0.052806880704935
"4281","Arhgef5","6","trans",31528597,6.17058403873331,"Significant_001","Arhgef5","6",43265644,43289320,NA,912496272,FALSE,0.0583729492587002
"4282","Fiz1","7","trans",3676719,6.16805123997989,"Significant_001","Fiz1","7",5007056,5014728,NA,1041380940,FALSE,-0.182259481037924
"4283","Fiz1","7","cis",4135519,6.16805123997989,"Significant_001","Fiz1","7",5007056,5014728,NA,1041839740,FALSE,-0.182259481037924
"4284","Hal","10","trans",60003052,6.16509903657554,"Significant_001","Hal","10",93488768,93516761,NA,1518145055,FALSE,-0.218893831116358
"4285","Stk10","2","trans",124667214,6.1646249016641,"Significant_001","Stk10","11",32533266,32624595,NA,327139185,FALSE,0.172620817580675
"4286","Them4","2","trans",124667214,6.16408820237057,"Significant_001","Them4","3",94310132,94332540,NA,327139185,FALSE,-0.0864873252549761
"4287","Fcer1g","2","trans",124667214,6.16358108721471,"Significant_001","Fcer1g","1",171229572,171234349,NA,327139185,FALSE,0.213009070518698
"4288","unknow_233","4",NA,21784753,6.16349857630382,"Significant_001","unknow_233",NA,NA,NA,NA,580409628,FALSE,0.0897177277151603
"4289","H2-Eb1","17","trans",33105410,6.16311764140875,"Significant_001","H2-Eb1","17",34305867,34316674,NA,2360729307,FALSE,0.0956318076640894
"4290","Tkt","14","trans",40906869,6.16172983972736,"Significant_001","Tkt","14",30549131,30574724,NA,2020377069,FALSE,-0.0456394797310117
"4291","B4galnt1","10","trans",125294801,6.15967360971674,"Significant_001","B4galnt1","10",127165156,127172340,NA,1583436804,FALSE,-0.00371002553287534
"4292","Dusp22","13","cis",30900816,6.15887512577574,"Significant_001","Dusp22","13",30660059,30711232,NA,1882949377,FALSE,0.143477831539449
"4293","S100a6","2","trans",160311798,6.15802880359235,"Significant_001","S100a6","3",90612894,90614414,NA,362783769,FALSE,0.290157852417159
"4294","Prdx3","19","cis",60524846,6.15669563204667,"Significant_001","Prdx3","19",60864066,60874538,NA,2587838653,FALSE,-0.00560041036884008
"4295","Hnrnpd__2","3","trans",115939275,6.15590186763988,"Significant_001","Hnrnpd","5",99955935,99979130,NA,507524470,FALSE,-0.0782304934475961
"4296","Krt18","2","trans",154335460,6.15514192112567,"Significant_001","Krt18","15",102028216,102032026,NA,356807431,FALSE,0.21779764037917
"4297","Ahr","12","cis",35144371,6.15346177554078,"Significant_001","Ahr","12",35497979,35534989,NA,1760063910,FALSE,0.0707404349022846
"4298","Apc2","2","trans",59882513,6.15340384213052,"Significant_001","Apc2","10",80295956,80318257,NA,262354484,FALSE,-0.244537404404577
"4299","Pptc7","5","trans",135458205,6.15280393647954,"Significant_001","Pptc7","5",122284398,122324281,NA,857591196,FALSE,-0.150930509189977
"4300","Rab23","1","trans",13565057,6.1520422780167,"Significant_001","Rab23","1",33719896,33742564,NA,13565057,FALSE,0.0235298297978183
"4301","unknow_44","3",NA,103740526,6.15178179456173,"Significant_001","unknow_44",NA,NA,NA,NA,495325721,FALSE,-0.192880381699236
"4302","Btbd9","17","cis",30576413,6.15146405118316,"Significant_001","Btbd9","17",30215524,30582621,NA,2358200310,FALSE,-0.0211175217593703
"4303","Ccdc91","6","trans",146111094,6.15128220309503,"Significant_001","Ccdc91","6",147475871,147632613,NA,1027078769,FALSE,0.125322687581994
"4304","Coa6","8","cis",125926213,6.14992183474336,"Significant_001","Coa6","8",126422501,126425435,NA,1316071893,FALSE,0.0411629448856663
"4305","unknow_239","4",NA,108879148,6.1492472524016,"Significant_001","unknow_239",NA,NA,NA,NA,667504023,FALSE,-0.177749226281383
"4306","Fmnl1","3","trans",81141434,6.1489555471958,"Significant_001","Fmnl1","11",103171004,103198902,NA,472726629,FALSE,0.190631139023521
"4307","Rab28","5","cis",41810081,6.14868912232741,"Significant_001","Rab28","5",41624973,41708193,NA,763943072,FALSE,0.038874944633102
"4308","Dbt","3","cis",115915147,6.14657760610433,"Significant_001","Dbt","3",116513070,116549981,NA,507500342,FALSE,-0.243164618335898
